"name"	"x"	"y"	"color"	"athaliana"	"common"	"description"	"clustering"	"hub"	"pfam"
"Cre09.g397900"	1896.5	10187	"#ff6600"	"AT5G08500"	"Cre09.g397900"	"Transmembrane CLPTM1 family protein"	0	6.14244126418757e-11	"PF00112"
"Cre06.g272000"	1978.80004882812	10187	"#666600"	"AT4G14950"	"Cre06.g272000"	"SNARE associated Golgi protein family"	0	6.14244126418757e-11	"PF00112"
"Cre12.g483550"	4520	4550	"#00ffff"	"AT1G62710"	"VPE1"	"beta vacuolar processing enzyme"	0.4	2.37834080444888e-10	"PF01650"
"Cre06.g307350"	4519	4824	"#ff6600"	"AT5G54310"	"Cre06.g307350"	"ARF-GAP domain 5"	0.619047619047619	1.04423883908318e-10	"PF01412,PF01417"
"g9730"	4365.03369140625	5246.181640625	"#ff6600"	""	"g9730"	""	0	1.53709999440918e-11	""
"Cre12.g534650"	4276	5248	"#ff6600"	"AT4G38470"	"Cre12.g534650"	"ACT-like protein tyrosine kinase family protein"	0.9	1.55007381086167e-10	"PF07714"
"g7550"	4644	4716	"#00ffff"	"AT5G20165"	"g7550"	""	0.555555555555556	2.32057203935043e-09	"PF06842"
"Cre09.g394000"	7152	6655	"#009900"	""	"Cre09.g394000"	""	1	8.11138364875286e-15	""
"g15199"	4759	6280	"#666600"	"AT1G80480"	"g15199"	"plastid transcriptionally active 17"	0.952380952380952	4.68273997402294e-17	"PF07683,PF02492"
"Cre07.g325850"	4775	6289	"#666600"	""	"Cre07.g325850"	""	0.785714285714286	4.97541122239937e-17	""
"g7972"	4823	6208	"#666600"	""	"g7972"	""	0.952380952380952	4.68273997402294e-17	""
"Cre12.g485500"	3316	6580	"#ff6600"	"AT1G69020"	"Cre12.g485500"	"Prolyl oligopeptidase family protein"	0.490909090909091	2.87674788237851e-10	"PF00326,PF02897"
"Cre01.g055314"	2926	6626	"#ffff00"	""	"Cre01.g055314,g1219,g1220"	""	0.2	1.45472800080878e-11	""
"Cre01.g038800"	3073	6897	"#ffff00"	"AT5G18290"	"Cre01.g038800"	"Aquaporin-like superfamily protein"	1	9.82960533050243e-13	"PF00230"
"Cre09.g389650"	6605	5189	"#0000ff"	"AT5G57610"	"Cre09.g389650"	"Protein kinase superfamily protein with octicosapeptide/Phox/Bem1p domain"	0	2.33954092512111e-06	"PF07714"
"g9538"	5109	839	"#666600"	""	"g9538"	""	1	8.92354636299746e-15	"PF12499"
"g6176"	5820.6884765625	5744.29248046875	"#0000ff"	"AT2G26330"	"g6176"	"Leucine-rich receptor-like protein kinase family protein"	0	3.48798425030778e-05	"PF00069,PF00560"
"Cre09.g387750"	9037	5253	"#009900"	""	"Cre09.g387750"	""	0	4.75590778611705e-18	""
"g6231"	8660	5519	"#009900"	""	"g6231"	""	0	1.72676036542096e-16	"PF03747"
"g9622"	1738.5	10187	"#00ffff"	""	"g9622"	""	0	1.72676036542096e-16	"PF03747"
"Cre17.g709250"	1820.80004882812	10187	"#00ffff"	"AT5G56020"	"Cre17.g709250"	"Got1/Sft2-like vescicle transport protein family"	0	1.72676036542096e-16	"PF03747"
"Cre12.g515700"	3194.82690429688	9542.8466796875	"#ff6600"	""	"Cre12.g515700"	""	0	1.72676036542096e-16	"PF03747"
"Cre04.g227550"	6091	4085	"#ff0000"	""	"Cre04.g227550,Cre04.g227568"	""	0.8	2.16940401468692e-07	""
"g9687"	7417	9542	"#666600"	""	"g9687"	""	0.8	2.16940401468692e-07	""
"Cre03.g151250"	3846.64624023438	2479.04516601562	"#cc00cc"	"AT2G20770"	"LAN1"	"GCR2-like 2"	0	4.86565950425821e-17	"PF05147"
"Cre12.g484150"	2279	2977	"#cc00cc"	""	"Cre12.g484150,g12017"	""	0.1	2.89159193395916e-15	"PF04499"
"g9880"	3651	6370	"#666600"	"AT1G27750"	"g9880"	"nucleic acid binding"	0	4.25434243421193e-15	"PF07744"
"g9909"	5204	5939	"#0000ff"	"AT3G55730"	"g9909"	"myb domain protein 109"	0	0.00195220722106846	"PF00249"
"Cre10.g430100"	8443	5813	"#cc00cc"	"AT3G57630"	"ELG22"	"exostosin family protein"	0.333333333333333	1.52189049155745e-16	"PF03016"
"g2738"	8700	6015	"#009900"	"AT3G01490"	"g2738"	"Protein kinase superfamily protein"	1	4.3900687256465e-17	"PF00069"
"Cre01.g045450"	8077.5	5567	"#ff0000"	""	"Cre01.g045450"	""	0.2	1.46628295436593e-15	""
"Cre03.g182000"	8631.5	6154	"#cc00cc"	""	"Cre03.g182000"	""	0.2	6.58510308846976e-17	""
"g10036"	974	4545	"#009900"	"AT1G77550"	"g10036"	"tubulin-tyrosine ligases;tubulin-tyrosine ligases"	0	5.12174684658759e-18	"PF03133"
"Cre01.g018200"	4798	7519	"#0000ff"	"AT2G27980"	"Cre01.g018200"	"Acyl-CoA N-acyltransferase with RING/FYVE/PHD-type zinc finger domain"	0	1.41425187278027e-08	""
"g1475"	6986	5023	"#009900"	"AT5G42020"	"g1475"	"Heat shock protein 70 (Hsp 70) family protein"	0.666666666666667	2.57258027322885e-15	"PF00012"
"Cre09.g407200"	1580.5	10187	"#666600"	"AT1G57770"	"Cre09.g407200"	"FAD/NAD(P)-binding oxidoreductase family protein"	0.666666666666667	2.57258027322885e-15	"PF00012"
"Cre01.g014900"	1662.80004882812	10187	"#666600"	""	"Cre01.g014900"	""	0.666666666666667	2.57258027322885e-15	"PF00012"
"Cre09.g409650"	1422.5	10187	"#ff0000"	"AT4G34100"	"Cre09.g409650"	"RING/U-box superfamily protein"	0.666666666666667	2.57258027322885e-15	"PF00012"
"Cre12.g536800"	1504.80004882812	10187	"#ff0000"	"AT1G65230"	"CGL52"	"Uncharacterized conserved protein (DUF2358)"	0.666666666666667	2.57258027322885e-15	"PF00012"
"Cre06.g251550"	2612	6055	"#ff6600"	"AT1G73990"	"SPP3"	"signal peptide peptidase"	0.7	2.11175475909774e-13	"PF01343"
"Cre17.g739650"	2564	6612	"#0000ff"	"AT4G38380"	"Cre17.g739650"	"MATE efflux family protein"	0.333333333333333	4.48694981004714e-09	"PF01554"
"g4373"	1752	6281	"#ffff00"	""	"g4373"	""	1	1.04286814255854e-13	""
"Cre04.g218200"	1766	6209	"#ffff00"	""	"Cre04.g218200"	""	1	1.04286814255854e-13	""
"Cre09.g414750"	8148.7958984375	6154.70849609375	"#00ffff"	""	"Cre09.g414750,Cre09.g414850,g10271,g10272"	""	0	5.48758590705813e-18	"PF07974,PF03016"
"Cre09.g413900"	6595	4439	"#ff0000"	""	"Cre09.g413900"	""	0	2.81277088564111e-07	"PF05686"
"Cre14.g628450"	6682	4361	"#ff0000"	"AT4G17070"	"CYN1"	"peptidyl-prolyl cis-trans isomerases"	0.333333333333333	2.74952194155956e-07	"PF00160"
"Cre14.g608750"	3671	6795	"#ff6600"	""	"Cre14.g608750"	""	0.333333333333333	1.54015548370558e-09	""
"Cre09.g386600"	1264.5	10187	"#cc00cc"	""	"Cre09.g386600,g9109"	""	0.333333333333333	1.54015548370558e-09	""
"Cre14.g614750"	1346.80004882812	10187	"#cc00cc"	"AT4G28030"	"Cre14.g614750"	"Acyl-CoA N-acyltransferases (NAT) superfamily protein"	0.333333333333333	1.54015548370558e-09	""
"g17865"	4711	3263	"#ff0000"	""	"g17865"	""	0.285714285714286	2.61214942600935e-12	"PF01342"
"Cre09.g401750"	7518	3199	"#ff0000"	""	"Cre09.g401750"	""	1	8.4039085615051e-13	"PF02668"
"g10679"	7102	3149	"#ff0000"	"AT3G04770"	"g10679"	"40s ribosomal protein SA B"	0.467391304347826	1.12801001343747e-10	"PF00318"
"Cre13.g568650"	7343	3256	"#ff0000"	"AT4G34670"	"RPS3a"	"Ribosomal protein S3Ae"	0.595588235294118	1.04312774195585e-11	"PF01015"
"g8426"	7156	3347	"#ff0000"	"AT5G39850"	"g8426"	"Ribosomal protein S4"	0.433048433048433	3.55898422985187e-11	""
"Cre03.g194250"	6919	6597	"#009900"	"AT4G17510"	"Cre03.g194250"	"ubiquitin C-terminal hydrolase 3"	0.333333333333333	4.96595794107681e-13	"PF01088"
"g3620"	4898	5110	"#ffcc00"	""	"g3620"	""	1	6.44923997322657e-11	"PF01476"
"Cre12.g516800"	5759.80517578125	3047.64624023438	"#00ffff"	"AT5G03730"	"Cre12.g516800"	"Protein kinase superfamily protein"	0	9.64874913256822e-14	"PF00069"
"Cre05.g239500"	5646.837890625	3019.62744140625	"#00ffff"	""	"Cre05.g239500"	""	0	9.64874913256822e-14	""
"Cre09.g396600"	5898	3767	"#ff0000"	"AT4G16440"	"HYDA2"	"ferredoxin hydrogenases"	0.333333333333333	3.57735117315135e-08	"PF02906,PF02256"
"Cre09.g397950"	4684	2851	"#cc00cc"	"AT1G60430"	"Cre09.g397950"	"actin-related protein C3"	0	9.09755405371967e-13	"PF04062"
"Cre12.g513150"	7970	3549	"#ffcc00"	"AT5G55660"	"MIA40"	"DEK domain-containing chromatin associated protein"	1	7.38994902150495e-16	"PF08766"
"Cre03.g168800"	7622	4111	"#ffcc00"	"AT5G47820"	"Cre03.g168800"	"P-loop containing nucleoside triphosphate hydrolases superfamily protein"	0.466666666666667	3.13480174135998e-14	"PF00225"
"g9964"	3805	6981	"#ff6600"	"AT3G09920"	"g9964"	"phosphatidyl inositol monophosphate 5 kinase"	0.5	2.70336217659335e-10	"PF01504,PF02493"
"g8364"	3660	6692	"#ff6600"	""	"g8364"	""	0.533333333333333	6.85945580927331e-10	""
"Cre06.g273350"	4977	6193	"#0000ff"	""	"Cre06.g273350,Cre06.g273400"	""	1	0.000445115538847105	"PF00583"
"Cre12.g532600"	4503.5	8252	"#ff6600"	"AT2G43490"	"CGL44"	"Ypt/Rab-GAP domain of gyp1p superfamily protein"	0	1.53301638906448e-12	"PF00566"
"Cre01.g043300"	4201	7128	"#ff6600"	""	"Cre01.g043300"	""	0	5.34348921791999e-12	""
"Cre14.g621200"	5517	3727	"#ff0000"	""	"Cre14.g621200"	""	0.3	7.48306453030959e-10	""
"g5203"	5575	4043	"#ff0000"	""	"g5203"	""	0.348484848484849	1.09887358463345e-07	""
"Cre10.g444700"	6774.6240234375	4968.1376953125	"#0000ff"	"AT5G03650"	"SBE3"	"starch branching enzyme 2"	0	4.34945596024096e-09	"PF02922,PF02806,PF00128"
"Cre09.g403500"	5781	4190	"#ff0000"	"AT2G28840"	"Cre09.g403500"	"XB3 ortholog 1 in Arabidopsis thaliana"	0.355555555555556	3.31372912030859e-07	"PF00023"
"g16842"	3571.52465820312	3630.69555664062	"#666600"	""	"g16842"	""	0	3.69497451075247e-17	"PF02469"
"g10015"	1142	5952	"#cc00cc"	"AT1G18160"	"g10015"	"Protein kinase superfamily protein"	1	1.21604903700408e-15	"PF00069"
"g16817"	1173	6010	"#009900"	""	"g16817"	""	1	1.21604903700408e-15	""
"g10103"	933.5	9947	"#00ffff"	"AT5G01260"	"g10103"	"Carbohydrate-binding-like fold"	1	1.21604903700408e-15	""
"g4466"	1015.39953613281	9938.8916015625	"#ffcc00"	"AT5G57610"	"g4466"	"Protein kinase superfamily protein with octicosapeptide/Phox/Bem1p domain"	1	1.21604903700408e-15	""
"Cre10.g418500"	6782	4977	"#00ffff"	""	"Cre10.g418500,g10361"	""	0.333333333333333	9.94763281987914e-08	""
"Cre09.g416450"	1106.5	10187	"#666600"	""	"Cre09.g416450"	""	0.333333333333333	9.94763281987914e-08	""
"Cre02.g104000"	1188.80004882812	10187	"#666600"	"AT2G04790"	"Cre02.g104000"	""	0.333333333333333	9.94763281987914e-08	""
"g18091"	948.5	10187	"#0000ff"	""	"g18091"	""	0.333333333333333	9.94763281987914e-08	""
"Cre02.g074600"	1030.80004882812	10187	"#00ffff"	"AT4G25660"	"Cre10.g4197000"	"PPPDE putative thiol peptidase family protein"	0.333333333333333	9.94763281987914e-08	""
"Cre14.g610050"	4529	5449	"#ffff00"	""	"Cre14.g610050"	""	0.222222222222222	8.19101071529863e-12	"PF06209"
"g2524"	4706	5532	"#0000ff"	"AT1G62400"	"g2524"	"Protein kinase superfamily protein"	0.5	0.00590591924839677	"PF00069"
"g18262"	790.5	10187	"#ff6600"	""	"g18262"	""	0.5	0.00590591924839677	"PF00069"
"g2627"	872.799987792969	10187	"#ff6600"	""	"g2627"	""	0.5	0.00590591924839677	"PF00069"
"Cre13.g604850"	6919	5884	"#009900"	"AT4G32960"	"Cre13.g604850"	""	0.615384615384615	7.24068668483297e-15	""
"Cre01.g045100"	6609	6213	"#009900"	""	"Cre01.g045100"	""	0.6	9.1664634991499e-15	""
"Cre01.g010100"	2983.5	6426	"#00ffff"	""	"Cre01.g010100"	""	0	1.08902971520871e-14	"PF00583"
"Cre02.g098800"	3572.5	5984	"#666600"	"AT2G47470"	"Cre02.g098800"	"thioredoxin family protein"	0	2.30196326677382e-12	"PF07749,PF07912"
"Cre10.g431150"	2955.29272460938	6348.6845703125	"#ffff00"	"AT5G37590"	"FAP256"	"Tetratricopeptide repeat (TPR)-like superfamily protein"	0	5.63392153124635e-17	"PF00515"
"Cre01.g014150"	7308	3287	"#ff0000"	"AT5G52450"	"Cre01.g014150"	"MATE efflux family protein"	0.333333333333333	5.64916970328676e-13	"PF01554"
"g9723"	7056	3012	"#ff0000"	""	"g9723"	""	0.5	4.17242667850385e-11	""
"Cre03.g156000"	7336	3251	"#ff0000"	""	"Cre03.g156000"	""	0.333333333333333	3.68625290755086e-13	""
"Cre01.g015000"	1935	2997	"#cc00cc"	"AT3G57560"	"AGK1"	"N-acetyl-l-glutamate kinase"	0.166666666666667	4.09739747727007e-17	"PF00696"
"Cre01.g015550"	2441	3140	"#cc00cc"	""	"Cre01.g015550,Cre01.g015600"	""	0	4.43470109102391e-15	"PF03328,PF02985"
"Cre01.g017900"	4912	3385	"#ffff00"	""	"Cre01.g017900"	""	0	1.00383311480633e-13	"PF01011"
"Cre03.g157751"	4277	3450	"#ffff00"	""	"Cre03.g157751"	""	0.333333333333333	5.58270406278047e-15	"PF01011"
"Cre01.g018750"	5663	1830	"#ff0000"	""	"Cre01.g018750"	""	0	5.32367903279551e-13	""
"Cre01.g007150"	3835	6583	"#ff6600"	"AT4G09340"	"Cre01.g007150"	"SPla/RYanodine receptor (SPRY) domain-containing protein"	0.671428571428571	6.13609781682217e-09	"PF10607,PF00622"
"Cre12.g487800"	3530	6719	"#ff6600"	""	"Cre12.g487800"	""	0.972222222222222	1.21891088183236e-09	""
"Cre01.g020250"	4464	8757	"#ff6600"	"AT3G61710"	"APG6"	"AUTOPHAGY 6"	0	7.25093017852614e-15	"PF04111"
"Cre04.g225200"	3070	5155	"#ffff00"	""	"Cre04.g225200"	""	0	6.47627474811722e-12	""
"g11660"	3870	4255	"#ffff00"	""	"g11660"	""	0.287878787878788	1.48852665994669e-09	""
"Cre05.g244900"	3705.5	2889	"#ffff00"	""	"Cre05.g244900"	""	0.333333333333333	4.21841703847373e-14	"PF01594"
"Cre13.g571400"	5920.68603515625	2010.11315917969	"#ff0000"	""	"Cre13.g571400,g14050"	""	0	5.63483612889752e-14	""
"Cre08.g363100"	6508	2329	"#ffff00"	""	"Cre08.g363100"	""	1	1.31702061769395e-17	"PF01607"
"Cre02.g100900"	5200	6389	"#0000ff"	""	"Cre02.g100900"	""	0.5	0.000584646950273152	"PF01753"
"Cre14.g608850"	7618	6685	"#009900"	"AT4G14110"	"Cre14.g608850"	"COP9 signalosome, subunit CSN8"	0.272727272727273	1.26267742029542e-12	"PF10075"
"Cre04.g228500"	7715.298828125	7428.43798828125	"#ff0000"	""	"Cre04.g228500"	""	0	3.25596763818782e-17	""
"Cre10.g443400"	6426.9775390625	4217.24462890625	"#ff0000"	""	"Cre10.g443400"	""	0	2.78170638709719e-08	"PF00069"
"Cre01.g052350"	8420	6931	"#ff0000"	"AT1G16740"	"MRPL20"	"Ribosomal protein L20"	0	5.71660115891269e-15	"PF00453"
"Cre07.g337650"	8169	6603	"#ff0000"	"AT1G24180"	"PDC1"	"Thiamin diphosphate-binding fold (THDP-binding) superfamily protein"	0	1.20824129977552e-12	"PF00676"
"Cre01.g055000"	2033.5	6252	"#ff6600"	""	"Cre01.g055000"	""	0.166666666666667	1.54384083518569e-15	"PF00293"
"g2969"	1985.0859375	6185.44677734375	"#ff6600"	""	"g2969"	""	0	1.2804367116469e-17	""
"Cre12.g485100"	2187	6449	"#ffff00"	""	"Cre12.g485100"	""	0.4	1.62044753444822e-13	""
"g3370"	2081.33154296875	6318.9736328125	"#ff6600"	""	"g3370"	""	0	1.2804367116469e-17	""
"g1259"	7182.5	3601	"#ffff00"	"AT5G04740"	"g1259"	"ACT domain-containing protein"	0	4.09739747727007e-17	"PF01842"
"g11793"	7225	3189	"#666600"	"AT2G22720"	"g11793"	"SPT2 chromatin protein"	0	6.69558648473186e-15	"PF03372,PF00078"
"Cre06.g277350"	7182.30029296875	3683.2998046875	"#ffff00"	"AT4G38130"	"Cre06.g277350"	"histone deacetylase 1"	0	5.12174684658759e-18	"PF00850"
"g16116"	7718.865234375	5760.13037109375	"#009900"	""	"GST3"	""	0	5.20954822110052e-16	"PF02798,PF00043"
"g78"	795	4058	"#cc00cc"	"AT5G06110"	"g78"	"DnaJ domain ;Myb-like DNA-binding domain"	0	5.12174684658759e-18	"PF00226,PF00249"
"Cre01.g014100"	1270	4109	"#cc00cc"	""	"Cre01.g014100"	""	0.333333333333333	7.02410996103441e-17	"PF10294"
"Cre01.g042200"	6132	6331	"#ffff00"	""	"Cre01.g042200"	""	0.6	7.69549780480995e-14	""
"Cre01.g002500"	6104	6325	"#00ffff"	""	"COP2"	""	0.222222222222222	6.34640041829394e-13	""
"Cre02.g086250"	6020	6289	"#009900"	""	"Cre02.g086250"	""	1	7.39594878209667e-14	""
"Cre01.g005150"	8132	4780	"#009900"	"AT2G13360"	"SGA1"	"alanine:glyoxylate aminotransferase"	0	1.14141786866809e-15	"PF00266"
"Cre05.g244400"	7603	4588	"#009900"	""	"Cre05.g244400"	""	0.333333333333333	2.40344555879211e-13	"PF03407"
"Cre03.g168550"	7185.8671875	6144.83935546875	"#00ffff"	"AT2G41190"	"AOT3"	"Transmembrane amino acid transporter family protein"	0	7.03142674224382e-16	"PF01490"
"Cre12.g558400"	2470.36767578125	2853.1787109375	"#cc00cc"	""	"Cre12.g558400"	""	0	8.41429839082247e-18	"PF01702"
"g14520"	2966	2875	"#cc00cc"	"AT3G49640"	"g14520"	"Aldolase-type TIM barrel family protein"	0	1.84382886477153e-16	"PF01207"
"Cre01.g011950"	3361	7281	"#ff6600"	""	"Cre01.g011950"	""	0	2.61283462427765e-10	""
"Cre03.g179200"	6737	4279	"#ff0000"	""	"Cre03.g179200"	""	0	2.32722447658134e-08	""
"Cre01.g044600"	5077	7212	"#0000ff"	"AT1G20080"	"Cre01.g044600"	"Calcium-dependent lipid-binding (CaLB domain) family protein"	0	2.67989793760307e-06	""
"Cre02.g074737"	5265	2937	"#ff0000"	""	"Cre02.g074737"	""	0.321428571428571	1.83003819554803e-12	""
"g4441"	4186	7016	"#ffff00"	""	"g4441"	""	0.5	1.50204262377994e-05	""
"Cre01.g022900"	6521	3107	"#ff0000"	""	"Cre01.g022900"	""	0	1.67906591247385e-10	""
"g6380"	7059	6094	"#009900"	"AT3G24100"	"g6380"	"Uncharacterised protein family SERF"	0.666666666666667	1.50872028538052e-15	"PF04419"
"Cre12.g491350"	8183.912109375	5687.6474609375	"#009900"	""	"Cre12.g491350"	""	0	2.06699069165856e-16	""
"Cre10.g439350"	7348	6035	"#009900"	"AT1G55480"	"Cre10.g439350"	"protein containing PDZ domain, a K-box domain, and a TPR region"	0.444444444444444	1.34812864468388e-12	""
"Cre01.g028650"	6977	6610	"#009900"	""	"Cre01.g028650"	""	0.3	9.49864536605715e-15	""
"g7536"	7139	6402	"#009900"	"AT4G10920"	"g7536"	"transcriptional coactivator p15 (PC4) family protein (KELP)"	0.461538461538462	4.16588254939016e-14	"PF08766,PF02229"
"Cre10.g462200"	2756.10009765625	9938.5	"#0000ff"	"AT5G55760"	"Cre10.g462200"	"sirtuin 1"	0.461538461538462	4.16588254939016e-14	"PF08766,PF02229"
"g9673"	6025	2531	"#ff0000"	"AT4G16070"	"g9673"	"Mono-/di-acylglycerol lipase, N-terminal;Lipase, class 3"	0.3	5.78641320247291e-11	"PF01764"
"Cre01.g039500"	2805	3825	"#ffff00"	"AT5G16750"	"FAP89"	"Transducin family protein / WD-40 repeat family protein"	0	1.18678191216644e-15	"PF05729,PF00400"
"Cre17.g723600"	2461	4196	"#ffff00"	""	"IFT81"	""	0.4	1.39885149874e-13	""
"Cre01.g042000"	8549	3518	"#ffcc00"	""	"Cre01.g042000"	""	1	1.39018842978806e-17	"PF00023,PF00612"
"Cre01.g011250"	8575	3519	"#ffcc00"	""	"Cre01.g011250"	""	1	1.39018842978806e-17	""
"g2981"	8507	5225	"#cc00cc"	""	"g2981"	""	1	7.44848327118024e-16	""
"Cre11.g478800"	7173.66357421875	5649.2958984375	"#009900"	""	"Cre11.g478800"	""	0	1.83285369295742e-16	""
"Cre17.g728050"	4172	4485	"#ffff00"	""	"Cre17.g728050"	""	0.214285714285714	1.16969824829444e-08	""
"Cre10.g417650"	7375	6917	"#009900"	"AT5G26880"	"Cre10.g417650"	"AGAMOUS-like 26"	0	5.6606277826607e-15	"PF00588"
"g13432"	4411	6854	"#00ffff"	"AT4G30870"	"g13432"	"Restriction endonuclease, type II-like superfamily protein"	0	1.34033524834649e-11	""
"Cre01.g049450"	3163	6720	"#ffff00"	"AT3G51610"	"Cre01.g049450"	""	0	5.55526027982021e-12	""
"Cre10.g419250"	632.5	10187	"#ffff00"	""	"Cre10.g419250"	""	0	5.55526027982021e-12	""
"g16848"	714.799987792969	10187	"#009900"	""	"g16848"	""	0	5.55526027982021e-12	""
"g10383"	4566	7184	"#00ffff"	"AT3G46920"	"g10383"	"Protein kinase superfamily protein with octicosapeptide/Phox/Bem1p domain"	0	6.68050653931285e-06	"PF00069,PF00564"
"Cre10.g426550"	4554	5405	"#0000ff"	""	"Cre10.g426550"	""	0.666666666666667	0.00584763770560773	"PF02373"
"g18014"	3515.5	7064	"#ff6600"	""	"g18014"	""	0.1	1.41133186415096e-10	""
"g15463"	3080.16455078125	6655.10595703125	"#ffff00"	""	"g15463"	""	0	1.50620331264448e-13	""
"Cre07.g324350"	3571	6968	"#ff6600"	""	"Cre07.g324350,Cre07.g324400"	""	0	1.37809032229461e-10	"PF03357"
"Cre10.g428500"	3562	6350	"#ffff00"	"AT3G06300"	"Cre10.g428500"	"P4H isoform 2"	0	1.54108694507409e-11	"PF03171,PF01549"
"Cre06.g281800"	5079.076171875	7123.88525390625	"#cc00cc"	""	"Cre06.g281800"	""	0	3.24758335469688e-09	"PF09353"
"Cre06.g271850"	5868	2894	"#ff0000"	"AT5G60790"	"Cre06.g271850"	"ABC transporter family protein"	0	9.11206323085793e-13	"PF00005"
"Cre10.g433750"	8155	4852	"#009900"	"AT1G17980"	"PAP1"	"poly(A) polymerase 1"	0	2.23161826887031e-17	"PF04928,PF01909,PF04926"
"Cre10.g436100"	4791	2690	"#00ffff"	""	"Cre10.g436100,g10753"	""	0	3.12316805923702e-15	"PF07714,PF00069,PF01590"
"Cre13.g584400"	4999	3161	"#00ffff"	""	"FAP189"	""	0	6.59801720730437e-13	""
"g18005"	7168	5239	"#00ffff"	"AT5G23630"	"g18005"	"phosphate deficiency response 2"	0	1.87792506520739e-14	"PF00122"
"g11598"	7166	5668	"#009900"	"AT4G34700"	"NUOB22"	"LYR family of Fe/S cluster biogenesis protein"	0.41501976284585	1.16354615641534e-11	""
"Cre10.g443550"	474.5	10187	"#cc00cc"	"AT2G20050"	"Cre10.g443550"	"protein serine/threonine phosphatases;protein kinases;catalytics;cAMP-dependent protein kinase regulators;ATP binding;protein serine/threonine phosphatases"	0.41501976284585	1.16354615641534e-11	""
"Cre12.g534300"	556.799987792969	10187	"#0000ff"	""	"Cre12.g534300"	""	0.41501976284585	1.16354615641534e-11	""
"Cre10.g444850"	7490	5153	"#009900"	""	"Cre10.g444850,Cre10.g444800"	""	0	5.53880337552401e-16	"PF00520"
"g10981"	6071	6687	"#cc00cc"	"AT3G60910"	"g10981"	"S-adenosyl-L-methionine-dependent methyltransferases superfamily protein"	0	9.02685931367434e-14	"PF08241"
"Cre02.g143550"	6440.5	7043.5	"#cc00cc"	""	"ELI4"	""	0	1.54040048466102e-12	"PF00504"
"Cre01.g040500"	8064	4575	"#009900"	"AT3G48070"	"Cre01.g040500"	"RING/U-box superfamily protein"	0	4.18080878305735e-15	""
"Cre10.g447000"	316.5	10187	"#ff0000"	""	"Cre10.g447000"	""	0	4.18080878305735e-15	""
"g6924"	398.799987792969	10187	"#ff0000"	"AT1G32120"	"g6924"	""	0	4.18080878305735e-15	""
"Cre10.g442550"	7640	6073	"#009900"	""	"Cre10.g442550"	""	0.464285714285714	2.99988029585844e-15	""
"g11171"	7597	3903	"#ffcc00"	""	"g11171"	""	1	6.60705343209799e-15	"PF04989"
"Cre14.g626500"	5089	3893	"#00ffff"	"AT2G43770"	"Cre14.g626500"	"Transducin/WD40 repeat-like superfamily protein"	0	5.27405919082349e-09	"PF00400"
"g4371"	6371	3109	"#ff0000"	"AT3G21390"	"g4371"	"Mitochondrial substrate carrier family protein"	0.523809523809524	9.54861181127184e-10	"PF00153"
"Cre10.g460300"	3980	7371	"#ff6600"	"AT5G04120"	"PGM2"	"Phosphoglycerate mutase family protein"	0	1.73774932936765e-11	"PF00300"
"Cre10.g462900"	3010	7037	"#00ffff"	""	"Cre10.g462900"	""	0	2.61909085634271e-12	""
"Cre14.g608200"	3238	6949	"#ff6600"	"AT4G13750"	"Cre14.g608200"	"Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase family protein"	0.285714285714286	1.54170726178502e-12	""
"Cre08.g385150"	2758	6781	"#ff6600"	""	"Cre08.g385150"	""	1	1.26710992635208e-12	""
"Cre10.g418300"	6836	2909	"#ff0000"	"AT1G14590"	"Cre10.g418300"	"Nucleotide-diphospho-sugar transferase family protein"	0	4.89211274137834e-11	"PF03407"
"Cre10.g421750"	5498	7795	"#009900"	""	"Cre10.g421750,Cre10.g421700"	""	0	6.59065897093207e-08	"PF01210,PF00702,PF07479"
"Cre12.g495000"	3242	2630	"#009900"	""	"Cre12.g495000"	""	0	1.33165418011277e-16	""
"g5309"	2943	3451	"#00ffff"	"AT3G16650"	"g5309"	"Transducin/WD40 repeat-like superfamily protein"	0.7	1.69456652809955e-15	"PF00400"
"g13253"	8297.5	5064	"#009900"	""	"g13253"	""	0.1	6.62900377572622e-16	""
"Cre10.g430650"	158.5	10187	"#00ffff"	""	"Cre10.g430650"	""	0.1	6.62900377572622e-16	""
"Cre03.g156300"	240.799987792969	10187	"#00ffff"	""	"Cre03.g156300"	""	0.1	6.62900377572622e-16	""
"Cre10.g436053"	7872	4028	"#ffcc00"	""	"Cre10.g436053"	""	0.333333333333333	1.19570838524192e-14	""
